1467331200.000000,5.626000,3.215000,2.487000,1.492146,3.076000,1.523000,21.104000
1467935753.756823,5.559000,3.282000,2.594000,1.670000,2.924000,1.525117,20.612000
1467331200.000000,5.224000,3.215000,2.559000,1.564000,2.680000,1.462000,18.361000
1467331200.000000,9.913000,4.957000,6.645000,3.305000,3.046000,1.553000,20.962999
1467752077.142580,11.788000,5.425000,8.173000,2.523000,3.686000,1.675000,19.416000
1467453983.356586,9.645000,4.957000,6.752000,2.132000,3.107000,1.828000,20.823000
1467464400.000000,10.382000,5.760000,7.462000,2.559000,2.985000,1.767000,20.190001
1467468000.000000,8.774000,4.689000,6.112000,2.025000,2.894000,1.919000,21.315001
1467471600.000000,10.449000,5.157000,6.965000,2.452000,2.772000,1.736000,22.018999
1467475200.000000,9.846000,4.823000,7.036000,2.665000,2.894000,1.767000,20.681999
1467478800.000000,9.913000,4.821967,6.894000,2.416000,3.229000,1.736000,25.466000
1467482400.000000,10.650000,4.689000,6.929000,2.452000,3.381000,1.797000,25.888000
1467486000.000000,10.114000,4.354000,6.645000,1.812000,3.107000,1.736000,27.857000
1467489600.000000,9.980000,4.153000,6.574000,1.954000,3.411000,1.767000,27.295000
1467493200.000000,9.310000,4.220000,6.005000,2.132000,3.229000,1.858000,22.230000
1467496800.000000,9.444000,4.622000,6.965000,2.168000,2.955000,1.858394,21.948000
1467500400.000000,9.438024,4.287000,6.823000,2.559000,2.589000,1.736000,27.295000
1467504000.000000,10.382000,5.425000,7.604000,2.310000,2.955000,1.675000,29.334999
1467507600.000000,9.779000,5.224000,6.716000,2.843000,2.650000,1.676652,26.028000
1467511200.000000,10.382000,4.689000,7.320000,2.203000,2.985000,1.858000,24.340000
1467514800.000000,9.779000,4.153000,6.823000,1.990000,2.528000,1.675000,26.450001
1467518400.000000,10.717000,4.756000,7.356000,2.807000,2.650000,1.797000,25.958000
1467522000.000000,10.315000,4.689000,7.391000,2.452000,2.924000,1.858000,24.059000
1467525600.000000,12.592000,5.224000,8.671000,2.203000,3.716000,1.949000,25.325001
1467529200.000000,11.119000,4.622000,7.889000,2.843000,3.625000,1.919000,23.636999
1467532800.000000,10.650000,4.421000,7.036000,2.025000,3.594000,1.920264,26.379999
1467536400.000000,10.047000,4.220000,6.432000,1.670000,3.686000,1.949000,27.365000
1467540000.000000,11.721000,5.090000,7.889000,2.559000,3.564000,1.858000,28.068001
1467543600.000000,12.123000,5.358000,8.066000,2.487000,4.082000,1.919000,29.475000
1467547200.000000,9.980000,5.023000,6.858000,2.559000,3.290000,1.858000,26.802000
1467550800.000000,9.243000,4.957000,6.290000,2.630000,3.137000,1.888000,29.968000
1467554400.000000,10.181000,5.425000,7.178000,3.020000,3.076000,1.887679,30.389999
1467558000.000000,9.645000,5.426808,7.107000,2.665000,3.015000,1.828000,31.164000
1467561600.000000,9.779000,4.890000,6.503000,2.985000,3.076000,2.010000,29.757000
1467565200.000000,11.119000,2.394692,7.320000,2.914000,3.807000,1.980000,23.528687
1467568800.000000,11.052000,2.194692,7.391000,2.523000,3.686000,1.977261,23.177685
1467572400.000000,10.784000,2.127692,7.214000,2.487000,3.594000,1.888000,19.800686
1467576000.000000,11.186000,2.128482,7.178000,2.345000,3.960000,1.919000,16.882999
1467579600.000000,10.449000,2.127692,6.610000,2.310000,3.807000,2.041000,16.875469
1467583200.000000,9.578000,2.997693,6.787000,3.127000,3.259000,1.888000,16.882999
1467586800.000000,9.310000,2.994362,6.610000,3.056000,3.168000,1.886661,16.884086
1467590400.000000,9.913000,3.131692,6.254000,2.630000,3.015000,1.858000,16.882999
1467594000.000000,8.975000,2.655077,6.290000,2.665000,2.863000,1.828000,18.235737
1467597600.000000,8.640000,2.981461,6.148000,2.594000,2.924000,1.828557,22.016791
1467601200.000000,9.176000,4.110846,5.579000,2.381000,2.863000,1.858000,23.547842
1467604800.000000,9.109000,3.902231,5.650000,2.523000,2.772000,1.797000,21.700895
1467608400.000000,9.846000,5.098615,5.970000,2.949000,3.107000,1.888000,22.387947
1467612000.000000,11.588000,5.425000,7.391000,2.807000,3.807000,1.980000,23.073999
1467615600.000000,11.788000,6.095000,7.214000,2.985000,3.899000,2.041000,22.511000
1467619200.000000,10.583000,5.961000,7.143000,2.914000,3.655000,2.071000,21.667000
1467622800.000000,11.588000,6.296000,7.569000,3.056000,3.472000,2.010000,25.395000
1467626400.000000,11.922000,6.229000,7.711000,3.055944,3.746000,1.949000,25.184000
1467630000.000000,12.324000,5.559000,8.422000,3.234000,4.203000,1.980000,29.546000
1467633600.000000,10.382000,5.894000,6.858000,2.630000,3.564000,1.949000,29.475000
1467637200.000000,10.047000,5.425000,6.752000,3.020000,3.320000,1.946806,29.264000
1467640800.000000,10.516000,6.028000,7.107000,3.376000,3.137000,1.919000,30.952999
1467644400.000000,10.717000,6.095000,6.787000,3.020000,3.168000,2.010000,31.726000
1467648000.000000,9.980000,5.023000,6.503000,2.559000,3.442000,2.041000,33.132999
1467651600.000000,11.320000,5.090000,7.356000,2.452000,3.868000,2.042911,28.983000
1467655200.000000,11.387000,4.957000,7.352082,2.451633,4.295000,2.193000,28.968912
1467658800.000000,9.377000,3.885000,6.894000,2.239000,2.467000,1.188000,31.726000
1467662400.000000,10.114000,4.086000,7.143000,2.240663,2.955000,1.462000,25.184000
1467666000.000000,10.382000,4.823000,6.894000,2.310000,3.503000,2.010000,30.531000
1467669600.000000,9.645000,4.890000,6.610000,1.919000,3.259000,1.919000,27.646000
1467673200.000000,12.726000,6.497000,9.346000,3.482000,3.168000,1.980000,25.466000
1467676800.000000,11.989000,5.626000,8.777000,2.949000,3.198000,1.978609,25.958000
1467680400.000000,12.525000,6.296000,8.955000,3.163000,3.137000,2.010000,26.001080
1467684000.000000,12.324000,6.294152,8.813000,3.376000,2.985000,1.919000,26.028000
1467687600.000000,10.717000,5.425000,8.066000,2.878000,2.833000,1.858000,28.913000
1467691200.000000,11.320000,5.626000,7.676000,2.630000,3.046000,1.888000,30.459999
1467694800.000000,10.851000,4.689000,6.823000,1.883000,3.320000,2.041000,31.375000
1467698400.000000,13.329000,5.425000,8.884000,2.736000,4.082000,1.949000,32.782001
1467702000.000000,11.454000,5.224000,7.853000,2.772000,3.655000,2.010000,31.726000
1467705600.000000,11.052000,5.961000,7.462000,3.127000,3.564000,2.102000,30.320000
1467709200.000000,10.985000,6.028000,7.533000,2.701000,3.411000,2.041000,30.459999
1467712800.000000,12.793000,5.961000,8.564000,3.447000,3.838000,2.163000,32.922001
1467716400.000000,13.396000,6.430000,8.742000,3.482000,4.599000,2.254000,31.093000
1467720000.000000,11.253000,5.425000,7.676000,2.736000,3.594000,2.010000,25.677000
1467723600.000000,9.913000,4.555000,6.681000,2.310000,3.320000,1.919000,27.153999
1467727200.000000,10.181000,5.358000,7.320000,2.487000,3.320395,2.071000,28.771999
1467730800.000000,10.851000,5.224000,7.249000,2.416000,3.320000,1.949000,30.601000
1467734400.000000,10.047000,5.023000,6.894000,2.736000,3.168000,2.254000,32.007999
1467738000.000000,11.922000,5.425000,7.924000,2.878000,4.386000,2.102000,33.132999
1467741600.000000,11.454000,4.957000,7.462000,2.345000,3.990000,2.041000,31.514999
1467745200.000000,10.851000,4.689000,7.071000,2.344872,3.807000,1.949000,31.023001
1467748800.000000,11.186000,4.622000,7.285000,2.203000,3.899000,1.888000,31.445000
1467752400.000000,10.650000,4.689000,6.894000,2.168000,3.807000,2.010000,31.726000
1467756000.000000,9.980000,4.354000,6.645000,1.919000,3.564000,1.980000,30.952999
1469639880.000000,11.855000,5.760000,7.818000,2.701000,3.259000,1.949000,30.459999
1467763200.000000,10.382000,5.090000,6.467000,2.843000,3.015000,1.828000,28.913000
1467766800.000000,10.717000,5.425000,7.498000,2.310000,2.833000,1.919000,30.389999
1467770400.000000,10.851000,5.358000,7.818000,2.878000,2.829349,1.858000,31.514999
1467774000.000000,9.779000,5.157000,5.970000,2.345000,3.168000,2.132000,31.233999
1467777600.000000,9.377000,4.488000,6.254000,2.274000,3.015000,2.041000,30.531000
1467781200.000000,11.387000,5.559000,7.853000,2.843000,3.259000,2.345000,30.108999
1467784800.000000,11.855000,4.488000,8.209000,2.097000,3.868000,1.858000,30.320000
1467788400.000000,12.525000,6.162000,9.132000,3.625000,3.533000,1.888000,29.615999
1467792000.000000,12.726000,6.363000,9.346000,3.376000,3.716000,1.980000,30.531000
1467795600.000000,11.119000,4.756000,7.178000,2.132000,3.350000,1.978346,32.993000
1467799200.000000,11.788000,4.890000,8.031000,2.452000,3.564000,1.858000,30.249001
1467802800.000000,13.128000,4.957000,8.671000,2.772000,3.990000,1.919000,30.225808
1467806400.000000,10.583000,4.756000,7.000000,2.061000,2.955000,1.645000,30.671000
1467810000.000000,10.315000,5.291000,7.498000,2.345000,3.046000,1.706000,31.586000
1467813600.000000,9.444000,5.023000,6.965000,2.203000,2.650000,1.645000,31.938000
1467817200.000000,10.449000,4.220000,7.000000,2.381000,2.711000,1.584000,28.983000
1467820800.000000,9.846000,4.086000,7.071000,1.919000,2.713439,1.553000,27.716999
1467824400.000000,10.985000,4.756000,7.640000,2.630000,3.290000,1.645000,30.671000
1467828000.000000,10.441599,4.287000,7.320000,2.097000,3.038248,1.645051,24.340000
1467831600.000000,9.465556,3.550000,6.005000,1.564000,3.073955,1.614000,29.686001
1467835200.000000,7.442124,4.153000,6.254000,1.457000,3.108668,1.736000,30.249001
1467838800.000000,9.492612,2.880000,5.437000,0.746000,3.551902,1.828000,29.968000
1467842400.000000,12.903640,3.349000,7.107000,1.279000,2.845707,1.645000,29.546000
1467846000.000000,11.030489,4.689000,10.234000,2.381000,3.282814,1.675000,28.490999
1467849600.000000,11.572785,5.157000,9.204000,2.310000,3.027130,1.614000,28.561001
1467853200.000000,15.877867,6.229000,11.194000,3.447000,2.801554,1.553000,28.771999
1467856800.000000,12.369338,6.216668,10.909000,3.696000,2.514444,1.523000,27.716999
1467860400.000000,10.842280,6.363000,11.122000,3.873000,3.136982,1.675000,28.139000
1467864000.000000,12.781434,5.090000,9.204000,2.772000,3.006747,1.828000,27.365000
1467867600.000000,10.672609,5.626000,10.661000,2.985000,3.012319,1.767000,26.732000
1467871200.000000,17.986000,5.760000,11.229000,2.949000,2.838439,1.645000,26.379999
1467874800.000000,14.267000,5.961000,10.803000,3.198000,3.381000,1.797000,25.395000
1467878400.000000,12.525000,5.090000,9.310000,3.056000,3.076000,1.796288,27.927999
1467882000.000000,12.324000,5.559000,8.671000,2.843000,3.015000,1.675000,28.983000
1467885600.000000,13.262000,6.095000,9.808000,2.846081,3.442000,1.767000,29.757000
1467889200.000000,12.324000,4.957000,8.244000,2.559000,3.990000,1.736000,30.601000
1467892800.000000,9.645000,3.617000,6.787000,1.599000,3.046000,1.523000,32.640999
1467896400.000000,10.516000,4.555000,7.391000,2.132000,2.802000,1.553000,35.384998
1467900000.000000,9.377000,3.818000,6.574000,1.564000,2.650000,1.552189,37.284000
1467903600.000000,9.109000,3.684000,6.610000,1.599000,2.589000,2.132000,38.480000
1467907200.000000,9.243000,3.416000,6.538000,1.706000,2.985000,1.553000,36.791000
1467910800.000000,10.449000,4.220000,7.320000,2.097000,3.229000,1.523000,34.118000
1467914400.000000,11.052000,4.287000,7.604000,1.990000,3.472000,1.675000,33.837002
1467918000.000000,10.114000,4.086000,6.858000,1.954000,3.259000,1.645000,33.273998
1467921600.000000,11.119000,4.153000,7.427000,1.919000,3.746000,1.675000,32.922001
1467925200.000000,10.449000,3.282000,7.107000,1.279000,3.594000,1.706000,33.625999
1467928800.000000,10.516000,3.885000,7.356000,1.599000,3.168000,1.675000,32.640999
1467932400.000000,11.855000,5.358000,8.884000,3.198000,3.076000,1.553000,31.586000
1467936000.000000,11.846146,4.756000,8.886243,2.985000,2.955000,1.523000,31.093000
1467939600.000000,10.382000,4.753518,7.995000,2.630000,2.498000,1.340000,30.742001
1467939600.000000,10.384795,4.756000,8.003089,2.632688,2.498597,1.343073,30.752560
1467939600.000000,10.382000,4.759389,7.995000,2.630000,2.498000,1.340000,30.742001
1467939600.000000,10.367758,4.756000,7.994499,2.627615,2.495832,1.339104,30.708329
1467939600.000000,10.382000,4.759588,7.995000,2.630000,2.498000,1.340000,30.742001
1467939600.000000,10.398752,4.756000,8.002858,2.626822,2.495669,1.340305,30.711827
1467939600.000000,10.382000,4.752714,7.995000,2.630000,2.498000,1.340000,30.742001
1467939600.000000,10.389930,4.756000,7.995809,2.631065,2.498208,1.340829,30.730275
1467939600.000000,10.382000,4.751217,7.995000,2.630000,2.498000,1.340000,30.742001
1467939600.000000,10.385254,4.756000,7.993178,2.628688,2.495620,1.341380,30.740178
1467939600.000000,10.382000,4.759766,7.995000,2.630000,2.498000,1.340000,30.742001
1467939600.000000,10.364978,4.756000,7.988649,2.629250,2.502063,1.342251,30.722824
1467939600.000000,10.382000,4.760920,7.995000,2.630000,2.498000,1.340000,30.742001
1467939600.000000,10.379380,4.756000,7.991084,2.629323,2.491853,1.338596,30.729923
1467990000.000000,10.181000,4.220000,6.574000,1.741000,3.015000,1.645000,34.750999
1467993600.000000,9.444000,3.550000,6.610000,1.279000,2.924000,1.614000,34.400002
1467997200.000000,10.315000,4.086000,7.178000,2.097000,3.229000,1.645000,34.328999
1468000800.000000,10.717000,3.885000,7.107000,1.741000,3.564000,1.675000,33.625999
1468004400.000000,10.181000,3.617000,6.467000,1.421000,3.594000,1.678539,33.556000
1468008000.000000,11.855000,4.086000,7.640000,1.564000,4.264000,1.858000,32.782001
1468011600.000000,12.726000,4.354000,8.244000,2.132000,4.295000,1.767000,32.148998
1468015200.000000,14.066000,5.358000,9.666000,2.239000,3.777000,1.706000,31.233999
1468018800.000000,18.152000,8.841000,12.402000,4.193000,5.818000,3.046000,30.531000
1468022400.000000,14.602000,5.961000,11.300000,3.340000,3.259000,1.767000,30.952999
1468026000.000000,14.535000,6.162000,11.691000,3.909000,3.046000,1.645000,30.320000
1468029600.000000,14.401000,6.296000,11.727000,3.944000,2.802000,1.614000,29.405001
1468033200.000000,13.999000,6.497000,10.945000,3.198000,2.711000,1.675000,28.702000
1468036800.000000,14.066000,6.296000,11.300000,3.482000,2.833000,2.010000,28.771999
1468040400.000000,14.267000,5.425000,10.838000,3.020000,3.320000,1.767000,28.913000
1468044000.000000,14.602000,5.693000,10.874000,3.056000,3.290000,1.736000,28.278999
1468047600.000000,9.109000,2.612000,6.396000,1.066000,2.741000,1.523000,28.631001
1468051200.000000,11.454000,3.416000,8.280000,1.102000,3.137000,1.767000,28.771999
1468054800.000000,9.779000,3.550000,6.005000,1.706000,3.290000,1.645000,29.968000
1468058400.000000,10.851000,4.220000,6.574000,1.244000,3.472000,1.797000,29.757000
1468062000.000000,10.516000,3.483000,6.610000,1.350000,3.868000,1.736000,30.320000
1468065600.000000,9.779000,3.617000,5.899000,0.853000,3.229000,1.706000,31.445000
1468069200.000000,10.248000,3.751000,6.610000,1.244000,3.046000,1.553000,30.742001
1468072800.000000,9.645000,4.019000,6.823000,1.564000,3.046368,1.552102,31.656000
1468076400.000000,9.578000,3.818000,6.361000,1.492000,3.076000,1.614000,32.289001
1468080000.000000,11.989000,4.153000,6.432000,1.528000,5.604000,2.193000,32.852001
1468083600.000000,4.929950,1.055692,6.645000,1.208000,3.868000,1.888000,32.077999
1468087200.000000,4.259950,0.653692,6.254000,1.206778,3.686000,2.041000,31.867001
1468090800.000000,3.589950,0.385692,5.970000,1.102000,3.411000,1.645000,31.375000
1468094400.000000,5.465949,0.720692,7.427000,1.812000,4.051000,1.675000,30.882000
1468098000.000000,7.675950,1.993692,9.523000,2.701000,3.899000,1.462000,30.920795
1468101600.000000,6.603950,3.064692,8.919000,3.553000,3.503000,1.584000,29.968000
1468105200.000000,9.426300,3.516461,9.594000,2.452000,3.290000,1.553000,29.961762
1468108800.000000,12.343975,4.847846,9.737000,2.736000,5.483000,2.010000,29.475000
1468112400.000000,14.563325,5.634615,10.518000,3.163000,5.208000,2.041000,29.334999
1468116000.000000,15.137000,6.363000,9.630000,3.234000,4.934000,1.919000,29.827000
1468119600.000000,14.401000,5.894000,8.493000,2.985000,4.937483,1.980000,29.124001
1468123200.000000,14.133000,5.157000,8.599000,2.452000,4.965000,1.949000,28.561001
1468126800.000000,13.999000,4.354000,8.706000,2.132000,5.269000,2.041000,28.631001
1468130400.000000,14.937000,5.626000,9.026000,1.919000,5.818000,2.102000,27.787001
1468134000.000000,13.329000,4.555000,7.711000,1.457000,5.574000,2.193000,27.506001
1468137600.000000,10.851000,4.556120,7.320000,2.203000,3.198000,1.767000,28.068001
1468141200.000000,9.846000,4.287000,6.858000,1.812000,3.168000,1.706000,29.615999
1468144800.000000,10.248000,3.952000,6.851440,1.706000,3.381000,1.797000,29.475000
1468148400.000000,11.855000,4.019000,7.604000,1.812000,4.142000,1.736000,29.052999
1468152000.000000,8.573000,3.282000,5.579000,1.137000,2.985000,1.523000,29.475000
1468155600.000000,8.640000,3.081000,5.508000,1.031000,2.711000,1.432000,29.124001
1468159200.000000,8.306000,2.411000,5.188000,0.711000,2.924000,1.523000,29.686001
1468162800.000000,8.774000,3.349000,6.148000,1.350000,2.528000,1.432000,31.023001
1468166400.000000,8.038000,2.545000,5.615000,0.888000,2.467000,1.340000,31.164000
1468170000.000000,9.176000,2.746000,6.290000,1.137000,3.229000,1.432000,30.671000
1468173600.000000,9.444000,3.215000,6.396000,1.421000,3.168000,1.523000,29.968000
1468177200.000000,8.506000,2.880000,5.792000,1.102000,2.711000,1.310000,30.179001
1468180800.000000,10.047000,3.081000,6.858000,1.279000,3.168000,1.311567,29.475000
1468184400.000000,9.712000,2.076000,6.396000,0.604000,3.290000,1.310000,29.405001
1468188000.000000,9.980000,3.081000,7.000000,1.315000,2.863000,1.310407,28.209000
1468191600.000000,9.972340,3.550000,7.214000,1.883000,2.680000,1.279000,29.124001
1468195200.000000,13.597000,5.358000,8.990000,2.701000,4.873000,1.797000,28.561001
1468198800.000000,13.594083,4.890000,8.493000,1.919000,4.569000,1.675000,29.194000
1468202400.000000,12.123000,4.086000,7.071000,1.777000,4.599000,1.676155,28.561001
1468206000.000000,11.989000,3.952000,7.569000,1.599000,4.477000,1.736000,29.264000
1468209600.000000,11.961096,4.220000,7.559410,1.599767,4.356000,1.919000,29.052999
1468213200.000000,12.994000,4.421000,7.853000,1.599000,4.569000,1.675000,28.913000
1468216800.000000,13.798000,4.086000,8.138000,1.766150,5.269000,1.767000,29.827000
1468220400.000000,12.994000,4.153000,8.173000,1.363300,5.208000,1.888000,29.828153
1468224000.000000,9.980000,3.818000,7.249000,0.571451,2.894000,1.432000,29.194000
1468227600.000000,10.114000,3.885000,6.645000,0.346601,2.772000,1.371000,30.882000
1468231200.000000,9.846000,3.349000,6.787000,0.157751,2.406000,1.492000,31.233999
1468234800.000000,10.985000,3.617000,7.143000,-0.386099,3.503000,1.371000,32.219002
1468238400.000000,8.372000,2.813000,5.508000,-1.746949,2.680000,1.218000,32.993000
1468242000.000000,8.908000,2.880000,5.792000,0.746000,2.589000,1.188000,33.907001
1468245600.000000,9.042000,3.014000,6.290000,0.995000,2.584099,1.279000,34.750999
1468249200.000000,9.243000,3.215000,6.361000,1.031000,2.680000,1.157000,34.656712
1468252800.000000,8.239000,2.813000,5.721000,1.244000,2.528000,1.249000,34.821999
1468256400.000000,8.975000,2.880000,5.934000,1.246466,3.015000,1.248690,34.891998
1468260000.000000,8.506000,2.344000,5.579000,0.746000,2.894000,1.157000,33.344002
1468263600.000000,7.837000,2.076000,5.224000,0.533000,2.589000,1.127000,31.656000
1468267200.000000,9.176000,1.942000,6.183000,0.604000,2.894000,0.975000,33.485001
1468270800.000000,9.182368,2.009000,6.219000,0.602915,2.955000,0.975163,32.640999
1468274400.000000,8.372000,3.014000,6.290000,1.208000,2.437000,0.944000,32.500000
1468278000.000000,10.918000,3.550000,9.026000,2.310000,2.132000,0.883000,33.063000
1468281600.000000,11.521000,3.554264,9.594000,2.308932,1.980000,0.822000,33.485001
1468285200.000000,11.514615,4.153000,9.608625,2.701000,1.736000,0.670000,33.695999
1468288800.000000,12.123000,7.317308,10.341000,3.482000,1.828000,1.230200,42.316314
1468292400.000000,11.922000,6.848308,10.163000,2.949000,1.797000,1.260200,42.104316
1468296000.000000,11.721000,6.580308,9.523000,2.452000,1.796650,1.260935,41.753315
1468299600.000000,11.119000,6.111308,8.919000,2.416000,2.102000,1.321200,42.104316
1468303200.000000,11.113853,6.580308,8.635000,1.848000,2.559000,1.474200,42.667316
1468306800.000000,9.444000,5.039308,6.894000,1.386000,2.010000,1.169200,41.964313
1468310400.000000,8.707000,5.843308,6.681000,1.599000,2.376000,1.504200,42.949314
1468314000.000000,8.908000,5.173308,6.467000,1.528000,2.406000,1.413200,44.707313
1468317600.000000,10.114000,5.441308,6.965000,1.421000,2.863000,1.626200,45.129314
1468321200.000000,10.851000,3.014000,7.320000,1.777000,3.350000,1.127000,36.088001
1468324800.000000,9.377000,1.875000,6.005000,0.959000,2.894000,1.157000,36.056183
1468328400.000000,9.779000,2.344000,6.254000,0.497000,2.863000,1.097000,36.229000
1468332000.000000,9.511000,2.009000,6.467000,0.959000,2.861371,1.218000,38.409000
1468335600.000000,9.243000,2.813000,6.823000,0.888000,2.619000,1.310000,39.605000
1468339200.000000,8.774000,1.942000,6.112000,0.462000,2.711000,1.127000,40.098000
1468342800.000000,9.645000,2.679000,6.396000,1.137000,3.076000,1.157000,40.520000
1468346400.000000,9.109000,2.143000,5.970000,0.604000,3.107000,1.097000,37.847000
1468350000.000000,8.573000,1.875000,5.508000,0.462000,3.076000,1.066000,37.354000
1468353600.000000,10.851000,2.143000,7.143000,0.533000,3.746000,1.097000,36.018002
1468357200.000000,10.985000,2.144564,7.285000,0.604000,3.745672,1.066000,36.158001
1468360800.000000,12.793000,2.746000,9.808000,1.706000,3.259000,0.914000,36.018002
1468364400.000000,16.007999,5.693000,13.112000,3.482000,2.833000,1.005000,36.229000
1468368000.000000,19.156000,6.229000,13.717000,4.015000,5.026000,1.523000,36.509998
1468371600.000000,16.812000,5.894000,12.189000,3.411000,4.873000,1.462000,36.721001
1468375200.000000,17.615999,5.961000,12.722000,3.589000,4.721000,1.492000,36.580002
1468378800.000000,16.343000,5.760000,11.371000,2.949000,4.477000,1.490912,37.706001
1468382400.000000,18.018000,7.100000,13.468000,3.909000,4.472799,1.523000,37.700219
1468386000.000000,18.152000,7.033000,13.397000,4.087000,4.660000,1.524136,37.636002
1468389600.000000,16.209000,4.823000,10.518000,2.701000,5.056000,1.553000,37.002998
1468393200.000000,13.463000,4.086000,8.066000,1.457000,5.239000,1.828000,38.549999
1468396800.000000,10.315000,3.416000,6.929000,1.315000,2.802000,1.462000,38.057999
1468400400.000000,8.841000,3.148000,6.752000,1.457000,2.041000,1.127000,37.002998
1468404000.000000,10.248000,3.282000,6.610000,1.173000,3.107000,1.310000,36.968154
1468407600.000000,8.573000,2.009000,6.503000,0.853000,2.163000,1.066000,29.827000
1468411200.000000,8.774000,2.143000,5.721000,0.426000,2.650000,1.005000,32.852001
nan,9.511000,2.261828,6.041000,0.425804,2.863000,1.097000,33.089403
nan,8.774000,2.264495,6.036745,0.817000,2.376000,1.005000,32.446838
nan,9.310000,2.117619,6.219000,0.995000,2.924000,1.127000,32.605247
nan,8.306000,2.175649,5.721000,0.924000,2.619000,1.097000,32.682851
nan,8.975000,2.200170,5.970000,0.782000,3.015000,1.279000,32.593982
nan,8.841000,2.233053,5.721000,0.604000,3.107000,1.127000,32.546922
nan,9.042000,2.245450,5.863000,0.603553,3.442000,1.125676,32.498523
nan,11.253000,2.266398,7.178000,0.853000,4.112000,1.188000,32.438121
nan,11.989000,2.284267,8.599000,2.168000,3.929000,1.188415,32.379753
1468447200.000000,12.525000,3.818000,9.630000,1.599000,3.259000,0.975000,34.328999
1468450800.000000,13.597000,4.622000,10.980000,2.843000,3.107000,1.066000,35.384998
1468454400.000000,14.602000,5.358000,11.194000,2.878000,2.863000,1.036000,34.540001
1468458000.000000,13.463000,4.555000,10.874000,2.985000,2.467000,0.883000,32.710999
1468461600.000000,12.257000,3.885000,9.523000,2.132000,2.468885,0.944000,33.907001
1468465200.000000,12.264613,4.689000,10.661000,2.985000,2.254000,0.914000,34.681000
1468468800.000000,11.588000,3.684000,8.848000,1.706000,2.102000,0.883000,35.666000
1468472400.000000,11.922000,3.349000,9.275000,1.990000,2.101443,0.884137,34.470001
1468476000.000000,11.521000,3.684000,9.559000,2.274000,2.528000,0.944000,35.313999
1468479600.000000,8.774000,2.679000,5.863000,1.137000,2.315000,1.066000,33.837002
1468483200.000000,7.971000,3.081000,5.970000,1.599000,2.376000,1.279000,35.876999
1468486800.000000,8.306000,2.411000,5.863000,1.279000,2.376714,1.157000,35.525002
1468490400.000000,9.377000,2.344000,6.503000,1.173000,2.802000,1.249000,36.580002
1468494000.000000,10.047000,3.148000,6.858000,0.782000,3.168000,1.097000,37.354000
1468497600.000000,8.239000,2.076000,5.686000,0.391000,2.589000,1.036000,34.611000
1468501200.000000,8.306000,2.277000,6.005000,0.853000,2.650000,0.975000,33.837002
